Response,Coverage,Gender,Income,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Vehicle Size,Location Code_Suburban,Location Code_Urban,Marital Status_Married,Marital Status_Single,Policy Type_Personal Auto,Policy Type_Special Auto,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Renew Offer Type_Offer2,Renew Offer Type_Offer3,Renew Offer Type_Offer4,Policy_Corporate L2,Policy_Corporate L3,Policy_Personal L1,Policy_Personal L2,Policy_Personal L3,Policy_Special L1,Policy_Special L2,Policy_Special L3,Sales Channel_Branch,Sales Channel_Call Center,Sales Channel_Web,EmploymentStatus_Employed,EmploymentStatus_Medical Leave,EmploymentStatus_Retired,EmploymentStatus_Unemployed,Vehicle Class_Luxury Car,Vehicle Class_Luxury SUV,Vehicle Class_SUV,Vehicle Class_Sports Car,Vehicle Class_Two-Door Car,Days_Since,Customer Lifetime Value_log,Monthly Premium Auto_log
0,0.7919988732128163,0,0.4402697211307238,-1.002411971533335,0.2843776685834969,0,1.0,-0.28457774986690004,0.16668205652332244,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.6111257627052162,-1.0350289907392562,-0.19399749332177518
0,0.7919988732128163,0,1.5179818661888929,1.0824301544148265,-1.0774116548896835,0,1.0,0.26642403223168304,0.16668205652332244,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.6963997220054661,-0.21910160800167275,1.4658646381793219
0,-0.7328994631965141,0,0.6384378726701776,-0.8038555785858912,0.2843776685834969,1,4.0,0.27183142918614245,0.16668205652332244,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.47255557884231014,0.7268607513885751,0.9531822592877837
0,2.3168972096221467,1,0.4560046673825276,-0.4067427926910032,-1.1132482160337147,0,1.0,1.12480843359192,0.16668205652332244,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.3201665882408737,-0.6393499627292926,0.6661456095620306
0,-0.7328994631965141,0,-0.09343463782428689,-1.498802953901945,-0.6115363600172797,0,6.0,-0.9674607288818206,0.16668205652332244,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6750812321804036,-0.39841672111745974,-1.2733253582685835
0,0.7919988732128163,0,-0.21292805810472165,0.2882045826250506,-1.3641041440419321,0,2.0,0.6962915211912025,2.027897098435336,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.35530388480446656,1.4687365614206602,1.1614337461771158
0,-0.7328994631965141,0,-0.18030602518518699,-1.2009683644807791,-0.719046043449373,0,1.0,0.5848836694748031,-1.6945329853886917,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.6786428717110634,-0.6831181779192507,0.5650733886549589
0,-0.7328994631965141,1,-0.3343636579434335,0.9831519579411045,-0.03815138171278269,0,2.0,0.22460063089941304,2.027897098435336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.6537627423553412,1.7134462407043902,0.9224103477430139
0,0.7919988732128163,0,0.9665016265310076,-0.4067427926910032,-1.1132482160337147,0,4.0,-1.3065815268141467,0.16668205652332244,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.41925935427965394,0.3705436677636342,0.24337451487118733
0,0.7919988732128163,1,-1.239616841886121,1.6780993332571583,-1.7224697554822428,0,1.0,0.07512302780812877,0.16668205652332244,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.3095073433283426,-1.3264205618458678,-0.4573871257993419
0,-0.7328994631965141,0,-1.239616841886121,-0.8038555785858912,1.6103304309126463,0,2.0,2.2563898055990097,0.16668205652332244,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.9984202190870005,1.7134462407043902,2.342823878997781
0,-0.7328994631965141,0,-0.1339570621673214,-1.300246560954501,0.5710701577357454,0,2.0,0.006658889470694085,0.16668205652332244,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9984202190870005,1.7134462407043902,-1.216458007776076
0,0.7919988732128163,1,0.6126957639486074,0.7845955649936606,-1.6507966331941806,0,4.0,-0.08292568567215222,0.16668205652332244,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.3979408644545915,0.16278848746720612,-0.19399749332177518
0,-0.7328994631965141,1,1.4860181992213166,-0.3074645962172813,1.6461669920566773,0,2.0,0.09936949923313852,0.16668205652332244,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4512370890172477,0.5586902457676509,-0.7915785733636962
0,-0.7328994631965141,0,-1.239616841886121,-1.300246560954501,0.7860895245999318,0,2.0,0.028368097303131234,0.16668205652332244,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.29134841532927913,0.33153676326433,-0.8931321558996411
0,2.3168972096221467,1,0.8635661099423245,-0.20818639974355926,-1.256594460609839,0,1.0,-1.709412064301249,0.16668205652332244,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.9790707510398742,-0.4299636433752071,1.0736729025583203
0,0.7919988732128163,0,0.20701066435189164,-0.20818639974355926,1.2519648194723356,0,2.0,-0.009723598693092353,0.16668205652332244,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.3288568113754688,1.6547309519980313,1.4658646381793219
0,-0.7328994631965141,1,0.8026014227909842,-0.7045773821121691,-0.6473729211613107,1,8.0,-0.6345482691204466,0.16668205652332244,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.4618963339297789,-0.20688997583155383,-0.8931321558996411
1,2.3168972096221467,1,0.7511172053478438,-0.6052991856384472,-1.0774116548896835,0,1.0,0.3965925954745277,0.16668205652332244,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.44057784410471645,-0.5867343037197142,0.6992075557100995
0,-0.7328994631965141,0,1.0738481949978114,0.18892638615132865,-0.8265557268814661,0,7.0,-0.36251363132747544,0.16668205652332244,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.9897299959524055,-0.10995417802450423,-0.7418696010843346
0,0.7919988732128163,0,-1.239616841886121,-1.1016901680070572,0.5352335965917143,0,1.0,0.11687359813896434,-1.6945329853886917,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.33398539497940405,-0.9537703926173972,0.20576428473796973
1,0.7919988732128163,0,0.9552435687525204,-1.498802953901945,-0.28900730972100014,0,1.0,0.5818205050298444,-1.6945329853886917,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3482062794225951,-0.7588664820491994,0.3538746144407874
0,0.7919988732128163,1,-0.8430171924264301,-0.9031337750596131,-0.07398794285681376,0,1.0,-0.20280525595882196,2.027897098435336,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7923329262182472,-1.272625645687547,-0.4573871257993419
0,-0.7328994631965141,0,-1.239616841886121,1.3802647438359925,1.538657308624584,0,6.0,-0.3826246113888271,0.16668205652332244,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7603551914806536,-0.399058439508081,-0.8931321558996411
0,-0.7328994631965141,0,-1.239616841886121,1.8766557262046024,-0.3965169931530933,0,6.0,0.8356181801439704,-1.6945329853886917,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.4512370890172477,-0.40480137510462993,-0.8931321558996411
0,0.7919988732128163,0,-0.05146380838694411,1.2809865473622704,0.0693583017193105,1,5.0,0.15892955751262042,0.16668205652332244,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.7603551914806536,0.43659483216148304,0.4256777349522435
0,-0.7328994631965141,1,-1.239616841886121,-1.498802953901945,-0.6115363600172797,0,2.0,0.0869037055672969,-1.6945329853886917,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.6537627423553412,1.5190776734748208,-1.2733253582685835
0,0.7919988732128163,0,0.8450331083946979,0.3874827790987726,-1.0415750937456525,0,8.5,0.036953884614517755,0.16668205652332244,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-0.7923329262182472,0.29079614353205574,0.05121238810401952
0,-0.7328994631965141,1,-1.239616841886121,-0.9031337750596131,-1.7224697554822428,0,1.0,0.7057067960417563,0.16668205652332244,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.7923329262182472,-0.7609141862002315,0.8600555276510492
0,2.3168972096221467,0,-0.050575014351800375,-0.8038555785858912,1.538657308624584,0,4.0,2.2563898055990097,-1.6945329853886917,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.3588655243351263,0.7640062425118376,1.0439310253871867
1,-0.7328994631965141,1,0.6039724150851596,1.5788211367834364,-0.6473729211613107,1,3.0,-0.3826246113888271,-1.6945329853886917,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.8029921711307785,-0.18046581843239304,-0.8931321558996411
0,-0.7328994631965141,0,0.36011366647979853,-0.3074645962172813,0.5352335965917143,5,1.0,-0.46879835468294256,0.16668205652332244,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7283774567430598,-1.5430370228412298,-0.7418696010843346
0,0.7919988732128163,0,-1.239616841886121,0.5860391720462166,-0.3965169931530933,0,4.0,0.6863015570006468,-1.6945329853886917,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.6963997220054661,-0.05677406118406516,-0.2796434106173152
0,-0.7328994631965141,0,0.16072753792922187,-0.00963000679611531,0.14103142400737262,0,2.0,-1.5599877909688018,0.16668205652332244,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.29134841532927913,0.5582935570420144,-0.7915785733636962
0,-0.7328994631965141,1,1.6421826030258295,1.2809865473622704,1.5744938697686153,1,3.0,0.4365524522367511,-1.6945329853886917,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.3288568113754688,0.614761518762503,0.7644228456396529
0,0.7919988732128163,1,-0.37412896144171587,-1.399524757428223,1.1802916971842734,2,2.0,-0.1428654708154871,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4086001093671227,1.7134462407043902,-0.3232529587442013
0,0.7919988732128163,0,0.16586279235449675,0.18892638615132865,0.0693583017193105,0,8.5,2.2563898055990097,-1.6945329853886917,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.3659631297169978,1.7134462407043902,2.342823878997781
0,-0.7328994631965141,1,1.6574896114088606,1.3802647438359925,-0.9699019714575904,0,1.0,-0.6318541547651123,0.16668205652332244,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3233261500668728,-1.3401311584869295,-0.7418696010843346
0,0.7919988732128163,1,-1.239616841886121,1.1817083508885484,-1.1132482160337147,0,1.0,2.2563898055990097,0.16668205652332244,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.9897299959524055,-1.0616905708028122,0.3538746144407874
1,-0.7328994631965141,0,-1.239616841886121,0.08964818967760667,-0.46819011544115546,4,1.0,-0.4225844681510502,-1.6945329853886917,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.376622374629529,-1.9162269849364892,-0.9976730330694131
1,2.3168972096221467,0,-0.7069658684542437,0.6853173685199385,1.1086185748962114,0,8.0,2.2563898055990097,0.16668205652332244,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.47255557884231014,1.4059716391706334,2.342823878997781
0,-0.7328994631965141,1,-1.239616841886121,0.4867609755724946,1.4311476251924908,0,6.0,0.11687359813896434,0.16668205652332244,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.7603551914806536,-0.5546408855454152,-1.216458007776076
0,0.7919988732128163,0,1.2436736923054597,-0.4067427926910032,1.7536766754887705,0,1.0,0.08390951350010366,0.16668205652332244,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-0.7923329262182472,-0.20812866950298245,1.5445571571885073
0,-0.7328994631965141,0,-1.239616841886121,0.9831519579411045,-1.5432869497620874,0,1.0,1.767199365477276,0.16668205652332244,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.30200766024181036,-1.4929086342186617,-0.6444899868277124
1,0.7919988732128163,1,-0.3284054460782107,-0.20818639974355926,0.49939703544768327,0,8.5,-0.08292568567215222,0.16668205652332244,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4618963339297789,-0.0075000430279914595,-0.19399749332177518
0,2.3168972096221467,0,-0.46788027300058044,-0.8038555785858912,0.49939703544768327,0,2.0,2.1748062213934647,0.16668205652332244,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.42991859919218517,1.7134462407043902,2.342823878997781
0,-0.7328994631965141,0,0.8567520223395559,-0.9031337750596131,1.3953110640484598,0,1.0,-0.3098244747814593,0.16668205652332244,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.781673681305716,-1.4062221925058758,-0.8931321558996411
0,-0.7328994631965141,0,0.7926600969164137,0.5860391720462166,0.6069067188797764,0,1.0,0.32196257631395037,0.16668205652332244,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.6537627423553412,-0.6002523123684568,0.6992075557100995
0,2.3168972096221467,1,-1.239616841886121,1.6780993332571583,0.6427432800238075,0,2.0,1.6453381192940062,0.16668205652332244,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7070589669179973,1.1178704417203162,0.8913696824772673
0,2.3168972096221467,1,0.48441315820952907,-1.300246560954501,-0.3965169931530933,0,8.5,-0.9663693252940023,0.16668205652332244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.3126669051543416,0.6273518509510702,0.8284630211325256
0,0.7919988732128163,1,0.676656016181358,0.6853173685199385,0.0693583017193105,0,1.0,-1.5759476162351411,0.16668205652332244,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6893021166235946,-1.1328023173803883,-0.36740425423611384
0,0.7919988732128163,1,1.2010115786185607,0.8838737614673825,0.42772391315962116,0,1.0,-0.08292568567215222,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.8029921711307785,-1.046408986441323,-0.19399749332177518
0,2.3168972096221467,0,-1.239616841886121,1.5788211367834364,0.9294357691760561,0,3.0,1.525458549007336,0.16668205652332244,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.339516056288,0.43373605052211384,0.7644228456396529
0,2.3168972096221467,1,0.39793679041980395,-1.1016901680070572,1.3236379417603976,3,1.0,0.7116865596695438,0.16668205652332244,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.3126669051543416,-0.6227660005170114,0.8284630211325256
0,0.7919988732128163,0,-1.239616841886121,-0.20818639974355926,-1.5791235109061184,0,7.0,2.2563898055990097,0.16668205652332244,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.6537627423553412,0.6746959688237931,1.358155377843313
0,2.3168972096221467,1,-1.239616841886121,1.9759339226783244,1.1086185748962114,0,3.0,0.3366528103311926,0.16668205652332244,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3446446398919353,0.3156737759214103,0.599084495866579
1,-0.7328994631965141,0,0.07230899058121973,-0.9031337750596131,-1.5791235109061184,0,7.0,-0.6509777559032647,0.16668205652332244,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-0.42991859919218517,-0.26505171706751507,-0.9976730330694131
1,-0.7328994631965141,0,-0.03316123492250286,-1.300246560954501,0.7860895245999318,1,1.0,-1.5056492247351634,2.027897098435336,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.30200766024181036,-1.3859497715082456,-0.8419926609278521
0,0.7919988732128163,0,-0.16134508576878742,0.2882045826250506,0.6785798411678385,0,2.0,-0.15485871003771975,0.16668205652332244,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6893021166235946,1.7134462407043902,0.20576428473796973
0,0.7919988732128163,1,-0.045736024604906736,-1.300246560954501,-0.9340654103135593,1,2.0,0.46970509328722343,-1.6945329853886917,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5898072728801538,0.8554349748152299,-0.06927825516651707
1,-0.7328994631965141,0,-0.4556675845917536,-1.1016901680070572,-0.03815138171278269,0,2.0,0.025008243409168057,0.16668205652332244,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6292846907042797,0.527480735214677,-0.6444899868277124
1,-0.7328994631965141,0,-1.239616841886121,-1.2009683644807791,0.6069067188797764,0,3.0,0.3965925954745277,0.16668205652332244,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.3095073433283426,0.47325584362453404,0.6992075557100995
0,-0.7328994631965141,1,0.05038540438100773,-0.6052991856384472,-1.6507966331941806,0,3.0,-0.2627450411021571,0.16668205652332244,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.29134841532927913,-0.05351353614288669,-0.5967827795020605
1,-0.7328994631965141,1,0.6725741472792164,1.5788211367834364,1.2519648194723356,0,1.0,0.6163718076667557,0.16668205652332244,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.639943935616811,-0.45033475841324827,1.0439310253871867
0,-0.7328994631965141,0,0.8052678048964155,-1.002411971533335,-0.3248438708650312,0,8.0,-1.6233893193158735,0.16668205652332244,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9984202190870005,-0.040297632446755334,-0.5967827795020605
0,-0.7328994631965141,0,-0.3659652236374327,-0.00963000679611531,-1.5791235109061184,0,1.0,-0.16604204205059891,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7070589669179973,-1.435336968320501,-0.8419926609278521
1,-0.7328994631965141,1,-0.31082707516092356,-0.00963000679611531,-0.7907191657374351,0,3.0,0.20678327585396689,0.16668205652332244,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.9790707510398742,-0.46379590117703634,-1.0511196580030053
0,0.7919988732128163,0,0.7906191624653429,1.9759339226783244,0.21270454629543475,0,2.0,0.26734761690855513,0.16668205652332244,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-0.376622374629529,1.7134462407043902,1.1902123129801514
0,-0.7328994631965141,1,-1.239616841886121,0.08964818967760667,-0.4323535542971244,0,2.0,0.256733096806746,2.027897098435336,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.3979408644545915,1.7134462407043902,0.46104253998306716
0,-0.7328994631965141,0,1.0514966709288265,1.9759339226783244,-0.719046043449373,0,1.0,-0.3202033149780728,-1.6945329853886917,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.6324442525302787,-1.2484951633245707,-0.5967827795020605
0,-0.7328994631965141,0,0.10944083027166887,-0.9031337750596131,1.4311476251924908,0,1.0,-1.29726438254934,0.16668205652332244,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.6431034974428099,-1.5595750452745534,-1.216458007776076
1,-0.7328994631965141,1,1.1968309548236253,-0.3074645962172813,0.4635604743036522,0,6.0,0.22111503249368628,-1.6945329853886917,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6893021166235946,-0.1566036372872367,-0.6928462916953714
0,0.7919988732128163,1,-1.239616841886121,-0.9031337750596131,0.4635604743036522,0,1.0,2.2563898055990097,2.027897098435336,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.6431034974428099,-1.1090174576986656,0.24337451487118733
0,0.7919988732128163,0,-1.239616841886121,1.2809865473622704,1.6461669920566773,0,1.0,0.3775621382649968,0.16668205652332244,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3588655243351263,-1.3539764153324845,-0.36740425423611384
0,2.3168972096221467,1,-0.27053507890107453,-1.1016901680070572,-1.3641041440419321,0,2.0,1.175809802337882,2.027897098435336,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.44057784410471645,1.7072586241707715,1.7949517712352183
0,-0.7328994631965141,1,-1.239616841886121,1.0824301544148265,1.6461669920566773,0,4.0,0.4165725238556392,-1.6945329853886917,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.6111257627052162,0.3217448464316812,0.7319647791262632
1,-0.7328994631965141,1,1.1968309548236253,-0.3074645962172813,0.4635604743036522,0,6.0,0.22111503249368628,-1.6945329853886917,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6893021166235946,-0.1566036372872367,-0.6928462916953714
0,0.7919988732128163,0,0.994910117358009,-0.9031337750596131,0.7860895245999318,0,4.0,-0.11356504736907946,0.16668205652332244,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.8029921711307785,0.08310245448959608,-0.36740425423611384
0,0.7919988732128163,0,1.925872491724669,-0.6052991856384472,1.538657308624584,0,4.0,-0.17379685997812988,-1.6945329853886917,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.339516056288,0.41986387374283873,0.3538746144407874
0,-0.7328994631965141,0,0.045809761014897414,1.4795429403097144,-0.5040266765851865,0,2.0,-0.5143412069951849,0.16668205652332244,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3288568113754688,1.550092451812362,-1.160486243424468
0,-0.7328994631965141,1,-0.2583882270874435,0.2882045826250506,-0.36068043200906225,1,3.0,-1.5229099806007627,0.16668205652332244,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.3979408644545915,0.48295798724996514,0.6327732180644765
0,0.7919988732128163,0,0.9240041043320981,-0.10890820326983729,-1.1849213383217767,0,6.0,-0.2261359307165434,0.16668205652332244,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.7070589669179973,1.000625262878899,1.4922895448984537
0,-0.7328994631965141,0,-1.239616841886121,1.4795429403097144,-0.6832094823053418,1,1.0,0.11687359813896434,2.027897098435336,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.47255557884231014,-1.759200138069437,-1.216458007776076
1,-0.7328994631965141,0,-0.5060984165117608,0.08964818967760667,1.6103304309126463,0,1.0,0.6399818642605211,0.16668205652332244,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.6324442525302787,-1.6074821334937026,-1.0511196580030053
